Intersection Name,Intersection ID,dt_bin,Direction,Movement Type,Vehicle Classification,Number of Vehicles
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:00:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:00:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:00:00,WB,THRU,Car,288
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:00:00,WB,RT,Car,264
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,NB,LT,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,NB,THRU,PickupTruck,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,NB,THRU,Bus,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,NB,THRU,Car,1008
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,NB,LT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,NB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,NB,LT,Car,144
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,WB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,WB,THRU,Car,408
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,WB,RT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,WB,RT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,WB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,WB,RT,Car,240
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:15:00,WB,RT,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:30:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:30:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:30:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:30:00,NB,LT,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:30:00,NB,THRU,Car,1404
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:30:00,NB,THRU,PickupTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:30:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:30:00,WB,RT,Car,228
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:30:00,WB,RT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:30:00,WB,THRU,Car,492
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:30:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:45:00,NB,THRU,Car,1296
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:45:00,NB,THRU,WorkVan,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:45:00,NB,THRU,PickupTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:45:00,NB,LT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:45:00,WB,RT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:45:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:45:00,WB,THRU,Car,432
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:45:00,WB,RT,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:45:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:45:00,WB,RT,Car,252
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 20:45:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:00:00,NB,THRU,Car,708
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:00:00,NB,LT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:00:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:00:00,NB,THRU,PickupTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:00:00,WB,THRU,Car,360
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:00:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:00:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:00:00,WB,RT,Car,288
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:00:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:00:00,WB,RT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:15:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:15:00,NB,THRU,Car,864
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:15:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:15:00,NB,THRU,PickupTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:15:00,WB,RT,Car,228
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:15:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:15:00,WB,THRU,Car,360
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:15:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:15:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:30:00,NB,THRU,Bus,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:30:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:30:00,NB,THRU,Car,912
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:30:00,NB,LT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:30:00,NB,LT,Car,132
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:30:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:30:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:30:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:30:00,WB,RT,Car,240
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:30:00,WB,RT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:30:00,WB,THRU,Car,288
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:45:00,NB,THRU,PickupTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:45:00,NB,THRU,Car,1044
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:45:00,NB,LT,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:45:00,WB,RT,Car,348
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:45:00,WB,THRU,ArticulatedTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:45:00,WB,THRU,Car,456
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:45:00,WB,RT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 21:45:00,WB,RT,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:00:00,NB,THRU,Car,840
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:00:00,NB,THRU,PickupTruck,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:00:00,NB,LT,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:00:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:00:00,WB,THRU,PickupTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:00:00,WB,RT,Car,252
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:00:00,WB,THRU,Car,276
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:00:00,WB,RT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:15:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:15:00,NB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:15:00,NB,LT,Car,180
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:15:00,NB,THRU,Car,672
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:15:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:15:00,WB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:15:00,WB,RT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:15:00,WB,THRU,Car,504
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:15:00,WB,RT,Car,300
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:30:00,NB,THRU,Car,888
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:30:00,NB,LT,Car,144
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:30:00,NB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:30:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:30:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:30:00,WB,RT,Car,276
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:30:00,WB,RT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:30:00,WB,THRU,Car,300
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:45:00,NB,LT,Car,156
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:45:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:45:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:45:00,NB,THRU,Car,960
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:45:00,WB,THRU,Car,264
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:45:00,WB,RT,Car,192
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 22:45:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:00:00,NB,LT,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:00:00,NB,THRU,Car,600
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:00:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:00:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:00:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:00:00,WB,THRU,Car,336
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:00:00,WB,RT,Car,252
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:15:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:15:00,NB,THRU,Car,924
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:15:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:15:00,NB,LT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:15:00,WB,THRU,Car,252
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:15:00,WB,RT,Car,228
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:30:00,NB,LT,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:30:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:30:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:30:00,NB,THRU,Car,792
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:30:00,WB,RT,MotorizedVehicle,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:30:00,WB,RT,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:30:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:30:00,WB,RT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:30:00,WB,THRU,Car,288
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:45:00,NB,THRU,Car,516
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:45:00,NB,LT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:45:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:45:00,WB,RT,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-06 23:45:00,WB,THRU,Car,312
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:00:00,NB,THRU,Car,468
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:00:00,NB,LT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:00:00,WB,THRU,Car,288
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:00:00,WB,RT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:15:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:15:00,NB,THRU,Car,528
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:15:00,WB,RT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:15:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:15:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:15:00,WB,THRU,Car,312
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:30:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:30:00,NB,THRU,Car,540
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:30:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:30:00,WB,RT,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:30:00,WB,THRU,Car,216
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:45:00,NB,THRU,Car,300
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:45:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:45:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:45:00,WB,THRU,Car,180
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 00:45:00,WB,RT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:00:00,NB,THRU,Car,408
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:00:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:00:00,NB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:00:00,WB,THRU,Car,204
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:00:00,WB,RT,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:15:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:15:00,NB,THRU,Car,300
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:15:00,WB,THRU,Car,312
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:15:00,WB,THRU,ArticulatedTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:15:00,WB,RT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:15:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:15:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:30:00,NB,LT,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:30:00,NB,THRU,Car,300
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:30:00,WB,RT,Car,108
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:30:00,WB,THRU,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:45:00,NB,THRU,Car,348
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:45:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:45:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:45:00,WB,THRU,Car,240
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 01:45:00,WB,RT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:00:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:00:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:00:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:00:00,NB,THRU,Car,300
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:00:00,WB,THRU,Car,180
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:00:00,WB,RT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:15:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:15:00,NB,THRU,Car,228
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:15:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:15:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:15:00,WB,RT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:15:00,WB,THRU,Car,300
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:30:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:30:00,NB,THRU,Car,312
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:30:00,WB,RT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:30:00,WB,THRU,Car,204
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:45:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:45:00,NB,THRU,Car,144
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:45:00,WB,THRU,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 02:45:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:00:00,NB,THRU,Car,264
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:00:00,WB,THRU,Car,180
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:00:00,WB,RT,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:00:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:15:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:15:00,NB,THRU,Car,204
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:15:00,WB,RT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:15:00,WB,THRU,Car,120
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:30:00,NB,THRU,Car,360
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:30:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:30:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:30:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:30:00,WB,RT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:30:00,WB,THRU,Car,120
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:45:00,NB,THRU,Car,252
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:45:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:45:00,WB,THRU,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 03:45:00,WB,RT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:00:00,NB,THRU,Car,132
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:00:00,WB,THRU,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:00:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:15:00,NB,LT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:15:00,NB,THRU,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:15:00,WB,RT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:15:00,WB,THRU,Car,144
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:30:00,NB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:30:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:30:00,WB,RT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:30:00,WB,THRU,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:45:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:45:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:45:00,NB,THRU,Car,120
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:45:00,WB,THRU,Car,132
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:45:00,WB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:45:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 04:45:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:00:00,NB,THRU,Car,108
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:00:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:15:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:15:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:15:00,NB,THRU,Car,120
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:15:00,WB,THRU,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:15:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:15:00,WB,RT,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:30:00,NB,THRU,Car,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:30:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:30:00,WB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:30:00,WB,RT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:30:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:45:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:45:00,NB,THRU,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:45:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:45:00,WB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 05:45:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 06:00:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 06:00:00,NB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 06:00:00,WB,THRU,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2020-01-07 06:15:00,NB,LT,Car,36
